m1_cap,m2_cap,m1_prof,m2_prof,dem,prod_sim,obj_govt,m1_infl,m2_infl,m1_pub_price,m2_pub_price,m1_priv_price,m2_priv_price,m1_pub_quant,m2_pub_quant,m1_priv_quant,m2_priv_quant,govt_cost
4250000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,5.12269,10.2264,15.7609,15.7609,2343200.0,1662700.0,1681160.0,1681160.0,29006900.0
4275000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,5.12269,10.2264,15.7609,15.7609,2343200.0,1662700.0,1681160.0,1681160.0,29006900.0
4300000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,5.12269,10.2264,15.7609,15.7609,2343200.0,1662700.0,1681160.0,1681160.0,29006900.0
4325000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,5.12269,10.2264,15.7609,15.7609,2343200.0,1662700.0,1681160.0,1681160.0,29006900.0
4350000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,5.12269,10.2264,15.7609,15.7609,2343200.0,1662700.0,1681160.0,1681160.0,29006900.0
4375000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,5.12269,10.2264,15.7609,15.7609,2343200.0,1662700.0,1681160.0,1681160.0,29006900.0
4400000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,5.12269,10.2264,15.7609,15.7609,2343200.0,1662700.0,1681160.0,1681160.0,29006900.0
4425000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,5.12269,10.2264,15.7609,15.7609,2343200.0,1662700.0,1681160.0,1681160.0,29006900.0
4450000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,5.12269,10.2264,15.7609,15.7609,2343200.0,1662700.0,1681160.0,1681160.0,29006900.0
4475000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,5.12269,10.2264,15.7609,15.7609,2343200.0,1662700.0,1681160.0,1681160.0,29006900.0
4500000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,5.12269,10.2264,15.7609,15.7609,2343200.0,1662700.0,1681160.0,1681160.0,29006900.0
